LapNumber,LapTime,TyreAge,TrackTemperature,Speed,FuelLoad,EnginePower,DownforceLevel,BrakingEfficiency,TyreCompound,WeatherCondition,PitStopTime,DriverSkill,CarAerodynamics,TrackGripLevel
23,108.94700392351112,6,26.714542581692864,336.7963769936152,46.15042499276815,828.193312536246,2.8898707456262014,0.8641257676803876,Hard,Cloudy,4.477354524370684,7.743770727826126,3.468889718038874,0.8228393987053303
24,104.4741623097498,24,30.213232402982552,342.93485246909916,98.95199407449289,994.162194604208,2.012811711479192,0.7387362039469658,Hard,Cloudy,3.4701621174487522,7.087589366547979,4.421327411426684,0.6228043192420685
25,104.34150466488983,11,49.72958508490056,283.60363308275987,63.93149726214553,848.8499215649202,2.4715281286244912,0.8202131301014601,Soft,Cloudy,4.7358831445915355,9.148344782139597,3.1419876401958433,0.7872075792473772
26,91.40426059282396,20,35.70624781571245,256.71084615263516,56.22196619147166,943.3339398696387,2.5117458453099193,0.8055494634359377,Soft,Cloudy,5.075193608422759,7.920179129050209,2.6572993439341586,0.6155331629862478
27,89.51868258181828,3,26.14141842785304,292.16196979221854,25.97015327218692,900.0458404887545,2.8093582013083784,0.9269232099499057,Hard,Cloudy,2.748670280876727,9.094324161815141,2.4853618308930825,0.7417256814456135
28,84.56924751757472,26,30.044550341403532,289.4344143233507,60.8937655000753,843.8881711652268,2.989587055674006,0.8923484933842785,Soft,Sunny,5.679295341660244,8.960434655303041,1.0176757049839953,0.7453146900438433
29,76.97314238278246,1,29.909230626706353,348.64870679296894,49.51389344225077,842.2450217399008,1.66299926778598,0.9811266461208972,Medium,Sunny,5.14863936114628,7.19833797586956,1.159136890578758,0.9291932003722644
30,105.26528316892686,1,20.591772393895265,293.10612442907893,21.469875001311074,802.5670351186113,2.446675268145647,0.9765731955855592,Medium,Sunny,4.507123208617101,7.9361042743700025,1.52484570112264,0.894113999178817
31,103.45153531955272,4,24.055491625142903,280.57229993032297,51.78993873562308,732.0945422896168,2.0046599225438793,0.9174988085684088,Medium,Cloudy,5.63571541899255,8.700581599924384,4.718149547051642,0.9587774999899334
32,109.99011856501457,22,40.855893791096335,286.5377374534934,24.79593746577344,928.440798681195,2.717487640590183,0.9311757221769376,Hard,Sunny,3.0634749984767984,9.755203581968825,4.522602129368942,0.6562070118360481
33,109.88228929758668,9,23.60752959712204,289.6926280623814,75.75972595534509,975.4284379601618,2.6312219771196634,0.8874737249731254,Soft,Rainy,3.686852807888072,8.203959131345506,2.988785419979898,0.8135057425849088
34,94.44010969609195,9,26.922028298183562,332.15403821966163,97.62835295292606,765.3864563980353,2.8387777863358705,0.9074989692234159,Medium,Rainy,2.3431479216024065,8.514374635646243,1.7207855736634112,0.6080761870692883
35,101.91455953131786,8,30.52211895212926,258.1014892831264,52.26193435831265,977.7020481787592,2.0155543159207245,0.8851667105900285,Hard,Rainy,3.8247272846284313,9.25047641050105,1.5844454423258587,0.9302088009920448
36,108.06680054588497,12,42.73204833506881,281.6507048875027,66.91314987231516,769.6912654174835,1.7767955162366476,0.7935295093904173,Soft,Sunny,4.0256029183908835,9.409886421446089,2.0245223744431358,0.7466321157097809
37,104.7376586737094,6,37.47202894603819,346.63184919070994,48.78779722901581,859.0237305951325,1.5327025157267462,0.8052068747614113,Soft,Cloudy,4.464267694640247,9.770021511060284,4.634891315623566,0.6277226586315273
38,83.65718356101192,4,40.66999954965705,265.31025047988,22.46084682913048,803.0865988381413,1.8832600255773166,0.8724201483908867,Medium,Rainy,2.2561568523374693,8.491568312033719,3.0858722361423396,0.7298628937465039
39,90.76904473585327,25,37.010369762605166,324.260132153259,97.34997578279489,734.3526357736774,2.0507573096328464,0.9160530782184448,Soft,Sunny,2.1298640769348096,7.581513788505596,4.216167379806681,0.7147649651526704
40,79.52057953030233,9,40.50777275665607,285.63935011982903,21.66207976756717,715.8515124866642,2.919100478921988,0.8218357137897329,Soft,Sunny,3.6795606611243876,9.293263689403181,3.0270174179112868,0.906400480289497
41,108.39178595405528,9,20.08526460991917,308.17855261945255,20.04641276621866,809.6039596432682,2.237058950770879,0.7428003402480263,Medium,Cloudy,2.756533249103701,7.37672579381611,3.437789271085403,0.6506445687543444
42,96.2161122057808,5,47.926944331142884,259.9548038508882,51.325564750417044,714.203159364832,2.3346592561631843,0.837825150505782,Medium,Cloudy,5.035153368609851,8.255026936517831,3.4404104602689403,0.8223101287750486
43,83.00249819262119,26,23.327606926244194,280.6411667353947,69.29985391902389,731.2619312613554,2.820193143072172,0.9889563461605168,Soft,Sunny,4.674945136540921,8.884639149556051,1.125351105627972,0.9175676747590368
44,98.50952395420498,27,32.187472879307144,300.0864941660888,41.94309438756021,742.6892736393953,2.8276042706462112,0.7642260603752122,Hard,Cloudy,3.3033078975322074,9.075568559311222,2.781074072127642,0.8958152398169461
45,96.63448841602636,18,43.131151107345644,273.17006581758585,27.326531997721272,700.5747118536997,2.291873739844803,0.8947207260882382,Hard,Cloudy,2.183133060653331,9.19908315164778,4.456196148114557,0.9743620475465609
46,87.53569513114942,20,33.056921540282715,304.18699430531524,83.70670312247286,745.975664753096,1.6705552480999977,0.9947625394490992,Medium,Cloudy,2.7297744953740706,7.580597174621256,2.9563945275856063,0.6002519001565491
47,78.97451572698702,7,48.40527655002548,271.9759314062716,42.67929885485961,873.1836041135124,1.9057742470218444,0.8128713158381888,Soft,Cloudy,4.766717370452444,9.944947604116152,2.741341685309774,0.7415206139699183
48,98.50506184574799,0,34.027668454963006,315.01005526505537,27.488887604551646,945.8569366287809,2.1853323000091835,0.9663650826524808,Medium,Cloudy,5.9606595733479075,7.53525572985688,3.1061822969679054,0.7478334196576782
49,93.21076953163276,27,46.24818216808014,340.43543402503144,42.857638975618315,758.028987822421,2.62675424276683,0.9592026151528064,Hard,Sunny,3.305841620398329,7.28822021576865,2.5230681517473212,0.6133233643517386
50,102.03114371074737,16,44.324843400868126,258.54886373515717,29.30987868785119,724.2617811542501,2.5675226224936685,0.801713487707561,Hard,Rainy,5.207985147861574,8.992151205786595,3.061599870196983,0.9269066424769316
1,93.20572253891977,6,49.429589083960494,271.6616035776086,56.75029640311065,918.8542595307616,2.464062352949648,0.7295551975347322,Soft,Sunny,5.4683859663950285,9.729999999569758,1.5413792644158586,0.8755562693548533
2,104.82635251114891,13,47.79643342252926,334.442302726033,70.14604475239292,702.4488134371649,2.8203683397035166,0.7535617463700355,Medium,Sunny,2.1927234886339084,8.678151149498088,4.871787141608699,0.8112329561859115
3,94.316739357107,20,46.94371504138636,313.15534854419576,81.96016394792673,920.2486306109143,2.7039696124606882,0.8097247534304366,Medium,Sunny,5.664886391688858,8.786447303544218,1.136519759936193,0.7620075747328742
4,94.63282900373852,29,41.94813021558405,257.8708917142565,30.48058272878793,739.3351707600643,2.9731713612114454,0.9877402926835819,Hard,Sunny,3.864810817479818,8.615454243802958,2.9328297236234064,0.9581662770944703
5,105.68287609304207,20,31.009944418046622,298.63501151094954,25.025860513400097,768.485518635821,2.8337377813997335,0.7823350435144291,Medium,Sunny,5.856968826148671,7.1282445822786675,1.839970129564933,0.7057860890053844
6,89.1219003174339,16,23.183762556947073,270.9758515011335,11.764307880569815,736.0209732664089,1.7934846417651427,0.9780594237781497,Medium,Cloudy,4.154223309812464,9.043934717480088,1.233423223723606,0.7338165962323949
7,79.69053299577243,8,40.6593515679317,269.909639407007,30.527899151251837,774.2014471154183,1.5864248482805934,0.7544094056851343,Medium,Rainy,2.9405740395945914,8.07459736163042,3.606821514109166,0.9810525807832302
8,76.00739367096686,16,49.35962244013895,344.06453433605236,12.151481724801663,939.4527815385385,2.121766416066485,0.9909437277073605,Soft,Cloudy,5.898673229630511,9.807021385940358,4.940725033588164,0.6258500093711664
9,101.42980394857666,4,41.79813311995607,326.1541548076109,41.09267833201534,739.7632315375228,2.4262566763519184,0.7880813606193992,Hard,Rainy,2.9732196564638675,7.560370142645842,3.998419816205067,0.9122449187075057
10,96.71083429737126,25,47.86188107832007,319.6230593524144,23.112377994703294,998.2496896880602,2.4646552495425587,0.8899276790323617,Medium,Sunny,5.529912910390015,7.906347345148842,2.016082669535191,0.8872238952736178
11,99.64279188347282,24,44.1291413886655,273.8928817077859,62.190603840500586,798.1293328293376,1.901269142277538,0.7209073673411599,Soft,Sunny,2.6925139788742003,8.514564246646142,2.973556249964552,0.9607553712605241
12,82.45374565281188,29,24.893440253500362,261.857343304095,44.53540835421458,976.5904376524986,2.7898214466730056,0.7898992513561944,Medium,Sunny,4.699070291026512,8.432065130857028,1.1991262239146434,0.636225330793246
13,79.77300164553694,19,27.47611311773862,337.083262128535,18.42268069636836,757.009923950664,1.9938696954681405,0.7632131219135151,Medium,Sunny,3.645166435544776,8.200914225038362,3.1266810315554756,0.9881775867288919
14,75.50906329837586,28,30.25596805287051,250.58795693424508,45.98798167329347,756.3692559833205,2.8786719095747153,0.7010250006051676,Hard,Sunny,5.88807269260578,7.943208813061864,1.3978527926171957,0.6115351737420595
15,87.27056455823089,7,25.047813330140123,288.809642370102,28.84133043710665,869.6007049129221,2.207402101954832,0.7470309363151972,Soft,Sunny,2.7390905245570183,7.441554209797551,4.17843057154852,0.7350813766795488
16,95.64711903991216,5,37.4495399801902,277.76125029613337,71.21596162060949,715.1800254714034,1.515585999062754,0.8779310949511573,Medium,Sunny,3.635178692032324,9.462765618620818,1.2268255959907233,0.6339306056896739
17,88.72854157849063,10,49.26351572404854,307.03762003488237,42.79926202936659,940.3008692906778,1.7430619667921192,0.8169760519613977,Hard,Rainy,4.559105296174964,8.346309361816553,1.037443863602323,0.6204704778442122
18,90.31162227083051,18,42.843765003084755,275.05084358858346,23.232700829363147,831.8845752004162,1.6534788849824964,0.9167712944114305,Soft,Sunny,5.910481693101761,8.718869677297175,4.446228154326052,0.9858884292765794
19,106.6455543072812,3,32.70160247202386,281.1205359328308,41.46415591638579,909.7589420058564,1.5660386937004613,0.9013223800921022,Medium,Sunny,3.215452306525362,8.639658590907304,4.770168844435377,0.887867300464215
20,87.18894134581551,17,20.13513442940866,335.00398549931936,30.194050053716694,752.3896610488058,2.571025966216014,0.9397898527023756,Hard,Sunny,3.58748420417911,8.726466839944612,1.3462161006001012,0.8022759382901159
21,92.98963212059337,0,29.398280334145362,310.31888234045186,81.62011014745475,892.7072052358571,1.7884738095906032,0.9601075069097887,Medium,Rainy,3.8471679492894384,9.11452111553405,2.115666636298475,0.6432756307026031
22,102.42785544594001,12,35.802778630766454,264.56825273293686,98.50308043284507,878.2211963055081,2.7579296916097293,0.9459476509370985,Medium,Rainy,3.0108019651847044,8.888142985120712,3.9667891133300555,0.8104093668095579
23,88.87899738124446,13,29.727526215559116,322.64715434958316,12.29422501267907,926.6983755753831,1.896703243221645,0.8344182519155154,Soft,Sunny,5.269418801614568,7.821708752195693,3.1586138610604415,0.7280208872008364
24,96.77303450797558,23,23.331047690715785,270.7459201479878,72.10181235837537,789.2203877952911,1.5484906597362622,0.7926183191096523,Hard,Cloudy,2.367982423009211,8.66112977809783,4.796947251743651,0.7086349109503152
25,105.18272980613608,0,33.28294870585684,293.300493011248,33.75620502611379,979.9496724914527,2.7310130159628434,0.8506907388905415,Soft,Rainy,4.819159726825211,7.733538716622839,2.5567200441784594,0.8472414188735047
26,108.23322182801748,29,27.597584508971487,314.66072368392935,15.976777948236501,988.3903208187196,2.1992187757964805,0.8605385519914126,Medium,Sunny,4.135715879830142,8.766509379724406,1.0132915571366885,0.9163700876285263
27,80.14757183251633,28,47.276971293845044,277.19295374574875,11.291617862676416,960.4370833664063,2.399258160403491,0.7939523550825667,Hard,Rainy,2.96770782394285,8.295803860607293,1.0789825578782009,0.7773035270101317
28,107.43056688065231,10,23.052635855030474,288.41068146757925,89.29087022911844,871.6101298481625,2.0043409329623447,0.8620019635419305,Medium,Cloudy,3.971321894136195,7.118255134889773,3.2594178241632727,0.7973194214651144
29,92.22407025778384,16,21.47457886174131,323.4149597304151,41.82458518700196,826.0864811984052,1.5690605942334628,0.7317338956493894,Medium,Sunny,5.319796368776821,9.201957062104903,4.008421591511828,0.8605715086836119
30,84.03855359046354,3,20.15942507464586,343.79109534243435,99.50895028815437,717.3977255709865,2.055265633746187,0.7693125385045864,Medium,Rainy,3.7817664156885056,7.823999253210985,4.162468071878646,0.6498552170620192
31,91.06975146833915,25,29.842090534569735,302.9245056959473,49.81394508671911,984.1683404382968,2.2774295554403583,0.9238144260671667,Hard,Cloudy,2.4875910596599087,9.76058306540145,4.6460681563479636,0.9314426808965417
32,109.3011401349917,11,39.81160514602666,250.9970971556623,26.883797659423696,985.5344031095101,1.5175299053049278,0.754849668497122,Medium,Rainy,2.163207848526079,7.84167172498551,1.9162981635331602,0.9347754621909317
33,92.24163328975044,9,41.91241258645378,283.84637512418306,79.94292116702913,705.6065364939052,2.3614350483057285,0.7417113544730201,Hard,Rainy,5.111185176454228,9.989868229405513,3.9536236214761153,0.816418645585229
34,86.50630636006278,5,33.597850501451695,289.86343348455347,93.38429947305687,807.066263992216,2.8395632318387594,0.786202957396229,Medium,Sunny,3.3217325833361624,8.38885350342137,4.308392380987457,0.6750240336603529
35,97.1690299010854,24,40.529859513657996,283.9173620002244,83.40589276979419,964.0109104774785,1.8267607836300395,0.8113147350283759,Soft,Sunny,5.7249787862965436,7.079221958767159,4.345101405791263,0.8003054295085064
36,83.40509665723675,0,30.797421086460904,293.62688611155625,77.0679310624775,724.2556099118855,2.890153741722598,0.7985646053344646,Hard,Rainy,4.46858872400209,7.228806945509537,2.6461742755828257,0.6423757127307222
37,77.65521648380324,6,40.03418659959851,313.26662538183996,40.12297250672516,758.9699130130622,1.646412778235379,0.8123816154593214,Medium,Cloudy,3.7451355646726516,7.246264047191707,3.5039320270301255,0.9053157990254592
38,79.51079026687272,25,21.217879559071203,262.11280269977533,15.804132750553844,993.6031950458772,2.7381545253342323,0.7419737028692824,Soft,Sunny,4.25785968060285,7.168643263020384,3.206261213773414,0.7244615567683163
39,79.48160436352204,26,31.722589537010123,277.26305088675053,28.11694137040808,954.1866436361046,2.760486537453236,0.7496185473922861,Hard,Rainy,3.8285305796505305,7.803368199011739,3.3899437390739093,0.7244378612391817
40,80.3165942729303,20,43.72549032899538,300.76480860176247,50.2129228822661,973.6190482251291,1.8866397943472084,0.7707504938792723,Soft,Rainy,5.623244329533145,7.973766487449952,2.1281249437081917,0.9780195247606418
41,79.85895104272936,27,44.09018091377004,281.5573308179975,96.05798830129636,742.6463255965951,2.9367651118627007,0.8205976052359937,Medium,Sunny,3.8320874774691633,7.333857592301532,3.732937793226131,0.7687434439352037
42,97.43061606811251,15,41.48446336627084,349.1085338135359,75.05687617078188,763.3947876900535,2.1248980885676665,0.8007697304855309,Soft,Sunny,2.4162580343549895,8.314394454404159,3.8400692410449855,0.9158301183277977
43,81.36580295397007,23,26.127158617095933,293.1431467037488,84.54547406514226,881.6249753055247,1.7118841311983908,0.9374004794279829,Medium,Rainy,4.388352156633834,8.096052465052763,1.7837935375756864,0.8548650730632693
44,87.09835491633521,13,27.416153567918997,336.97991535922165,34.95645072158284,850.5214663008097,2.38757167624075,0.8576553739789228,Medium,Sunny,4.491924184601276,8.908971987460895,2.774529754387318,0.7264702818597069
45,106.38759434671042,22,49.88266181793537,339.65098356138645,71.54407247081528,789.5510171641147,2.9949220560678995,0.8727103081138406,Hard,Rainy,5.061320291172139,7.587593678505441,2.6884223051250773,0.6495163041789416
